10000
id_1 x_86185 y_68006
id_8622 x_98521 y_93042
id_8623 x_64412 y_45884
id_8624 x_27244 y_67872
id_8625 x_3762 y_87626
id_8626 x_29007 y_78233
id_8627 x_30620 y_19958
id_8628 x_49274 y_19308
id_8629 x_12826 y_25538
id_8630 x_19621 y_76175
id_8631 x_53347 y_59426
id_8632 x_16001 y_66744
id_8633 x_31800 y_75880
id_8634 x_99534 y_19830
id_8635 x_86802 y_65947
id_8636 x_1378 y_21518
id_8637 x_3489 y_56226
id_8638 x_50827 y_60739
id_8639 x_84688 y_56022
id_8640 x_61501 y_5837
id_8641 x_26527 y_30042
id_8642 x_84360 y_47930
id_8643 x_89679 y_16852
id_8644 x_8224 y_53983
id_8645 x_55943 y_9495
id_8646 x_38587 y_82764
id_8647 x_86578 y_64015
id_8648 x_13747 y_30263
id_8649 x_53532 y_4028
id_8650 x_23598 y_87594
id_8651 x_97663 y_45097
id_8652 x_80929 y_14112
id_8653 x_79061 y_71327
id_8654 x_57649 y_51150
id_8655 x_23746 y_58413
id_8656 x_39096 y_27727
id_8657 x_38309 y_52337
id_8658 x_68437 y_38528
id_8659 x_59455 y_80961
id_8660 x_50108 y_6630
id_8661 x_28968 y_96944
id_8662 x_56402 y_78669
id_8663 x_36254 y_24760
id_8664 x_34453 y_38543
id_8665 x_50418 y_11992
id_8666 x_42304 y_67233
id_8667 x_71730 y_65695
id_8668 x_52131 y_20975
id_8669 x_68390 y_88252
id_8670 x_46358 y_47743
id_8671 x_28634 y_14024
id_8672 x_98095 y_12906
id_8673 x_50532 y_87992
id_8674 x_71170 y_58906
id_8675 x_12227 y_20676
id_8676 x_97017 y_80956
id_8677 x_13900 y_99800
id_8678 x_85771 y_60982
id_8679 x_59417 y_38496
id_8680 x_7140 y_65439
id_8681 x_50378 y_92276
id_8682 x_32983 y_79115
id_8683 x_98221 y_82560
id_8684 x_67981 y_16682
id_8685 x_21055 y_23259
id_8686 x_7402 y_26492
id_8687 x_81058 y_58711
id_8688 x_51660 y_77005
id_8689 x_35566 y_86211
id_8690 x_76257 y_95240
id_8691 x_20391 y_54458
id_8692 x_2608 y_8756
id_8693 x_57418 y_410
id_8694 x_40416 y_27944
id_8695 x_80240 y_11373
id_8696 x_75428 y_93779
id_8697 x_1311 y_76587
id_8698 x_57791 y_7674
id_8699 x_2070 y_23128
id_8700 x_5674 y_54729
id_8701 x_13476 y_14652
id_8702 x_76431 y_29414
id_8703 x_68580 y_28314
id_8704 x_73308 y_73590
id_8705 x_51042 y_15138
id_8706 x_49536 y_40793
id_8707 x_33900 y_92181
id_8708 x_43610 y_7828
id_8709 x_1446 y_11025
id_8710 x_29698 y_64984
id_8711 x_73720 y_96447
id_8712 x_95291 y_29528
id_8713 x_7907 y_51563
id_8714 x_64593 y_43693
id_8715 x_33861 y_81301
id_8716 x_70600 y_37943
id_8717 x_91974 y_94748
id_8718 x_41427 y_63107
id_8719 x_80807 y_8755
id_8720 x_7161 y_20816
id_8721 x_89165 y_90083
id_8722 x_52366 y_50693
id_8723 x_82706 y_41484
id_8724 x_36327 y_64883
id_8725 x_38720 y_58274
id_8726 x_78251 y_55749
id_8727 x_74370 y_56281
id_8728 x_57812 y_40946
id_8729 x_93468 y_99493
id_8730 x_12837 y_51595
id_8731 x_84775 y_36291
id_8732 x_25354 y_13896
id_8733 x_40841 y_86856
id_8734 x_74833 y_22281
id_8735 x_30582 y_11139
id_8736 x_3199 y_53088
id_8737 x_51037 y_26745
id_8738 x_80004 y_21724
id_8739 x_4203 y_39116
id_8740 x_78145 y_43454
id_8741 x_93356 y_92635
id_8742 x_70610 y_18147
id_8743 x_9912 y_50543
id_8744 x_36934 y_22750
id_8745 x_86722 y_64040
id_8746 x_24435 y_61722
id_8747 x_26527 y_96472
id_8748 x_43736 y_95309
id_8749 x_75407 y_27242
id_8750 x_90682 y_38296
id_8751 x_175 y_71847
id_8752 x_77517 y_97722
id_8753 x_45965 y_19433
id_8754 x_24987 y_97109
id_8755 x_95666 y_7287
id_8756 x_14031 y_16807
id_8757 x_26412 y_22910
id_8758 x_20838 y_65375
id_8759 x_59965 y_48604
id_8760 x_62216 y_85272
id_8761 x_33639 y_40963
id_8762 x_59642 y_87621
id_8763 x_76311 y_68224
id_8764 x_89757 y_5469
id_8765 x_60103 y_12109
id_8766 x_26724 y_52694
id_8767 x_12478 y_77636
id_8768 x_97578 y_76609
id_8769 x_15786 y_44289
id_8770 x_65507 y_96295
id_8771 x_91692 y_35010
id_8772 x_28040 y_25847
id_8773 x_66460 y_75694
id_8774 x_67156 y_91955
id_8775 x_39736 y_67131
id_8776 x_16589 y_68621
id_8777 x_34248 y_93844
id_8778 x_17935 y_68335
id_8779 x_86741 y_49784
id_8780 x_21641 y_48633
id_8781 x_51531 y_69566
id_8782 x_51560 y_15740
id_8783 x_27190 y_15737
id_8784 x_92466 y_32867
id_8785 x_84179 y_87510
id_8786 x_78796 y_69737
id_8787 x_66645 y_84456
id_8788 x_59818 y_62037
id_8789 x_65149 y_79852
id_8790 x_91572 y_84774
id_8791 x_8718 y_32692
id_8792 x_59103 y_81843
id_8793 x_4456 y_94803
id_8794 x_63889 y_35680
id_8795 x_60791 y_50090
id_8796 x_20834 y_5441
id_8797 x_66530 y_56599
id_8798 x_96764 y_9949
id_8799 x_62015 y_48951
id_8800 x_88140 y_82508
id_8801 x_30979 y_98574
id_8802 x_79495 y_78685
id_8803 x_62095 y_22294
id_8804 x_46106 y_75300
id_8805 x_77772 y_75987
id_8806 x_64512 y_59114
id_8807 x_4373 y_69347
id_8808 x_72689 y_67080
id_8809 x_62859 y_90229
id_8810 x_78063 y_6536
id_8811 x_91735 y_32631
id_8812 x_45998 y_53327
id_8813 x_75238 y_81050
id_8814 x_14016 y_98629
id_8815 x_38849 y_15750
id_8816 x_67689 y_91095
id_8817 x_91498 y_68459
id_8818 x_83044 y_99970
id_8819 x_39258 y_76045
id_8820 x_87245 y_6932
id_8821 x_68833 y_50919
id_8822 x_14445 y_19689
id_8823 x_829 y_11252
id_8824 x_36909 y_88732
id_8825 x_42563 y_91494
id_8826 x_32869 y_130
id_8827 x_28092 y_84296
id_8828 x_12027 y_11929
id_8829 x_19166 y_48581
id_8830 x_57232 y_99411
id_8831 x_54974 y_55368
id_8832 x_56585 y_75403
id_8833 x_80841 y_32866
id_8834 x_94054 y_55786
id_8835 x_56440 y_15425
id_8836 x_38678 y_47512
id_8837 x_42613 y_97150
id_8838 x_22512 y_46683
id_8839 x_92569 y_40249
id_8840 x_25707 y_47614
id_8841 x_27999 y_90685
id_8842 x_93460 y_80320
id_8843 x_63567 y_9218
id_8844 x_94041 y_13495
id_8845 x_54258 y_34654
id_8846 x_89690 y_82787
id_8847 x_79247 y_57909
id_8848 x_32936 y_30080
id_8849 x_43220 y_443
id_8850 x_19687 y_68478
id_8851 x_71478 y_58697
id_8852 x_27455 y_19815
id_8853 x_98735 y_97342
id_8854 x_42160 y_6779
id_8855 x_3122 y_48472
id_8856 x_30169 y_20120
id_8857 x_16739 y_1319
id_8858 x_43605 y_22884
id_8859 x_51988 y_47623
id_8860 x_56394 y_98301
id_8861 x_18958 y_81500
id_8862 x_16160 y_95643
id_8863 x_73294 y_39433
id_8864 x_62742 y_79305
id_8865 x_26269 y_6008
id_8866 x_8035 y_40326
id_8867 x_69179 y_4015
id_8868 x_93737 y_86715
id_8869 x_12734 y_33788
id_8870 x_43766 y_89200
id_8871 x_18759 y_25937
id_8872 x_6274 y_22380
id_8873 x_6313 y_24068
id_8874 x_36564 y_7800
id_8875 x_47253 y_19681
id_8876 x_6681 y_35052
id_8877 x_27281 y_20092
id_8878 x_40032 y_9795
id_8879 x_37699 y_42064
id_8880 x_60149 y_53449
id_8881 x_80367 y_88771
id_8882 x_11502 y_58329
id_8883 x_13766 y_85772
id_8884 x_57299 y_84105
id_8885 x_41620 y_22886
id_8886 x_84267 y_66740
id_8887 x_47176 y_73145
id_8888 x_47646 y_99423
id_8889 x_6023 y_37484
id_8890 x_70977 y_36536
id_8891 x_68267 y_94347
id_8892 x_74734 y_66301
id_8893 x_86875 y_17118
id_8894 x_45449 y_95526
id_8895 x_83198 y_59079
id_8896 x_72700 y_90737
id_8897 x_82948 y_95555
id_8898 x_75178 y_23993
id_8899 x_26314 y_55952
id_8900 x_9035 y_78798
id_8901 x_54446 y_74607
id_8902 x_1790 y_81802
id_8903 x_1193 y_38677
id_8904 x_83311 y_39334
id_8905 x_73765 y_13720
id_8906 x_91731 y_74331
id_8907 x_88887 y_83216
id_8908 x_16634 y_78851
id_8909 x_42088 y_46955
id_8910 x_4430 y_20118
id_8911 x_26866 y_85013
id_8912 x_91591 y_63907
id_8913 x_87819 y_9022
id_8914 x_50221 y_8114
id_8915 x_87195 y_90470
id_8916 x_27462 y_51442
id_8917 x_87873 y_76976
id_8918 x_35280 y_57432
id_8919 x_7444 y_81794
id_8920 x_450 y_12417
id_8921 x_77839 y_59250
id_8922 x_15849 y_17483
id_8923 x_52862 y_59365
id_8924 x_43709 y_99172
id_8925 x_42038 y_88640
id_8926 x_9003 y_71389
id_8927 x_13316 y_90751
id_8928 x_86925 y_31868
id_8929 x_99479 y_891
id_8930 x_32236 y_30563
id_8931 x_63518 y_20526
id_8932 x_20222 y_4429
id_8933 x_26738 y_5535
id_8934 x_69130 y_33355
id_8935 x_40063 y_60032
id_8936 x_92151 y_35354
id_8937 x_83769 y_80597
id_8938 x_83363 y_85634
id_8939 x_13772 y_1204
id_8940 x_76542 y_13807
id_8941 x_33674 y_47841
id_8942 x_28331 y_6228
id_8943 x_60880 y_23628
id_8944 x_67966 y_16364
id_8945 x_72433 y_10168
id_8946 x_24652 y_65073
id_8947 x_61573 y_88953
id_8948 x_90588 y_94806
id_8949 x_9621 y_57823
id_8950 x_2808 y_27007
id_8951 x_79383 y_41800
id_8952 x_30166 y_60363
id_8953 x_66119 y_75052
id_8954 x_33193 y_39054
id_8955 x_99973 y_61321
id_8956 x_23973 y_14784
id_8957 x_79845 y_3836
id_8958 x_90844 y_24129
id_8959 x_32812 y_32529
id_8960 x_68393 y_3630
id_8961 x_35507 y_46360
id_8962 x_27103 y_69022
id_8963 x_4268 y_31558
id_8964 x_28968 y_92184
id_8965 x_59409 y_12847
id_8966 x_45486 y_19574
id_8967 x_95623 y_43981
id_8968 x_62664 y_89363
id_8969 x_45310 y_46396
id_8970 x_4031 y_20926
id_8971 x_4537 y_60333
id_8972 x_87103 y_70024
id_8973 x_2368 y_81476
id_8974 x_91367 y_65730
id_8975 x_33470 y_17983
id_8976 x_56550 y_71055
id_8977 x_41169 y_17704
id_8978 x_48804 y_38220
id_8979 x_33572 y_83477
id_8980 x_29407 y_61649
id_8981 x_38863 y_15550
id_8982 x_35673 y_67027
id_8983 x_57578 y_94523
id_8984 x_36982 y_13130
id_8985 x_49434 y_45626
id_8986 x_60212 y_24632
id_8987 x_193 y_5731
id_8988 x_88297 y_18754
id_8989 x_50093 y_48168
id_8990 x_23247 y_36342
id_8991 x_29510 y_7259
id_8992 x_70707 y_38844
id_8993 x_39840 y_84386
id_8994 x_46934 y_86693
id_8995 x_37960 y_10518
id_8996 x_31093 y_71671
id_8997 x_31188 y_86291
id_8998 x_85838 y_36155
id_8999 x_66316 y_20045
id_9000 x_47383 y_75459
id_9001 x_1072 y_36675
id_9002 x_42602 y_86038
id_9003 x_79270 y_35726
id_9004 x_25190 y_91917
id_9005 x_91967 y_35840
id_9006 x_35484 y_54488
id_9007 x_96083 y_54472
id_9008 x_79309 y_46673
id_9009 x_79217 y_36766
id_9010 x_90012 y_51468
id_9011 x_4849 y_65510
id_9012 x_84857 y_27016
id_9013 x_45593 y_55313
id_9014 x_52042 y_65599
id_9015 x_13865 y_58428
id_9016 x_7807 y_62323
id_9017 x_29111 y_87135
id_9018 x_44469 y_779
id_9019 x_18634 y_88104
id_9020 x_49689 y_57578
id_9021 x_35106 y_87917
id_9022 x_14858 y_25440
id_9023 x_88016 y_65671
id_9024 x_66230 y_55352
id_9025 x_28580 y_98600
id_9026 x_46276 y_22358
id_9027 x_98042 y_69654
id_9028 x_44685 y_26653
id_9029 x_47862 y_22215
id_9030 x_28569 y_51891
id_9031 x_66904 y_96417
id_9032 x_49627 y_16035
id_9033 x_5560 y_83980
id_9034 x_12365 y_66544
id_9035 x_69636 y_94065
id_9036 x_71979 y_91340
id_9037 x_67854 y_31292
id_9038 x_93060 y_39750
id_9039 x_36014 y_48943
id_9040 x_41030 y_73485
id_9041 x_28119 y_55262
id_9042 x_97063 y_96751
id_9043 x_60172 y_18864
id_9044 x_84211 y_46670
id_9045 x_15921 y_40429
id_9046 x_67550 y_60489
id_9047 x_75456 y_32213
id_9048 x_44401 y_74407
id_9049 x_7365 y_74291
id_9050 x_72006 y_50363
id_9051 x_73048 y_97075
id_9052 x_89526 y_71750
id_9053 x_27856 y_73302
id_9054 x_78821 y_96785
id_9055 x_67845 y_89508
id_9056 x_74205 y_9132
id_9057 x_63243 y_6968
id_9058 x_75188 y_59389
id_9059 x_40137 y_15119
id_9060 x_38230 y_48177
id_9061 x_20400 y_26688
id_9062 x_23594 y_61807
id_9063 x_6583 y_63079
id_9064 x_51628 y_34908
id_9065 x_3228 y_30973
id_9066 x_79151 y_80888
id_9067 x_99008 y_96714
id_9068 x_41077 y_711
id_9069 x_95123 y_23695
id_9070 x_15037 y_53268
id_9071 x_54531 y_49816
id_9072 x_57442 y_46464
id_9073 x_63899 y_46996
id_9074 x_28321 y_87157
id_9075 x_45547 y_22810
id_9076 x_69198 y_10221
id_9077 x_30204 y_95501
id_9078 x_23420 y_92255
id_9079 x_3069 y_97930
id_9080 x_91500 y_43830
id_9081 x_65419 y_43484
id_9082 x_95477 y_65683
id_9083 x_11958 y_17523
id_9084 x_85672 y_48890
id_9085 x_10094 y_41610
id_9086 x_60904 y_96807
id_9087 x_81544 y_94648
id_9088 x_88878 y_47430
id_9089 x_28889 y_64911
id_9090 x_7368 y_78866
id_9091 x_20163 y_50090
id_9092 x_58737 y_87694
id_9093 x_43076 y_18627
id_9094 x_60480 y_40274
id_9095 x_67118 y_94934
id_9096 x_42657 y_10441
id_9097 x_6600 y_33553
id_9098 x_89463 y_33504
id_9099 x_60588 y_2849
id_9100 x_6641 y_26133
id_9101 x_16709 y_7543
id_9102 x_99041 y_44432
id_9103 x_44994 y_41211
id_9104 x_83345 y_78411
id_9105 x_75183 y_74788
id_9106 x_79849 y_10042
id_9107 x_46340 y_55216
id_9108 x_24137 y_94244
id_9109 x_41167 y_9543
id_9110 x_14595 y_57369
id_9111 x_69044 y_24111
id_9112 x_64939 y_46150
id_9113 x_41633 y_95905
id_9114 x_62265 y_1590
id_9115 x_92777 y_33697
id_9116 x_40611 y_76868
id_9117 x_30470 y_20322
id_9118 x_67623 y_66132
id_9119 x_72821 y_34235
id_9120 x_7631 y_61883
id_9121 x_12240 y_68433
id_9122 x_68278 y_12706
id_9123 x_72466 y_77901
id_9124 x_59861 y_10187
id_9125 x_71599 y_32921
id_9126 x_96576 y_94145
id_9127 x_80962 y_54928
id_9128 x_47145 y_28667
id_9129 x_74401 y_63983
id_9130 x_98598 y_67943
id_9131 x_95534 y_72576
id_9132 x_31508 y_523
id_9133 x_31510 y_19081
id_9134 x_17509 y_33387
id_9135 x_70986 y_46072
id_9136 x_40729 y_53079
id_9137 x_41323 y_93606
id_9138 x_13539 y_80164
id_9139 x_65406 y_95660
id_9140 x_4050 y_15411
id_9141 x_52032 y_39101
id_9142 x_17860 y_61342
id_9143 x_35478 y_68896
id_9144 x_79779 y_91161
id_9145 x_9624 y_670
id_9146 x_42613 y_28617
id_9147 x_59938 y_32345
id_9148 x_9563 y_96929
id_9149 x_82659 y_30231
id_9150 x_94369 y_92707
id_9151 x_94665 y_1795
id_9152 x_59098 y_41644
id_9153 x_79814 y_57245
id_9154 x_63270 y_96788
id_9155 x_87940 y_5159
id_9156 x_30028 y_47296
id_9157 x_1232 y_23560
id_9158 x_85134 y_15871
id_9159 x_9383 y_97173
id_9160 x_52811 y_36421
id_9161 x_89675 y_14014
id_9162 x_98776 y_20001
id_9163 x_71083 y_70063
id_9164 x_95315 y_36736
id_9165 x_72510 y_39435
id_9166 x_45814 y_64162
id_9167 x_44436 y_29294
id_9168 x_46907 y_78301
id_9169 x_10530 y_53687
id_9170 x_85235 y_92803
id_9171 x_1209 y_28562
id_9172 x_62799 y_83613
id_9173 x_94637 y_11387
id_9174 x_19966 y_71849
id_9175 x_32343 y_83155
id_9176 x_78427 y_76016
id_9177 x_56397 y_97946
id_9178 x_57746 y_86103
id_9179 x_23016 y_5835
id_9180 x_28615 y_56819
id_9181 x_83488 y_88577
id_9182 x_53528 y_64923
id_9183 x_87475 y_34371
id_9184 x_31296 y_26506
id_9185 x_56042 y_17891
id_9186 x_5708 y_24075
id_9187 x_92152 y_44877
id_9188 x_20560 y_50442
id_9189 x_44921 y_66755
id_9190 x_3435 y_36633
id_9191 x_20589 y_70077
id_9192 x_38787 y_94456
id_9193 x_37917 y_98010
id_9194 x_47258 y_70839
id_9195 x_58680 y_66660
id_9196 x_22630 y_80690
id_9197 x_84910 y_97736
id_9198 x_90390 y_57794
id_9199 x_3744 y_844
id_9200 x_42631 y_39112
id_9201 x_77990 y_3662
id_9202 x_72853 y_76891
id_9203 x_25950 y_46307
id_9204 x_81201 y_55082
id_9205 x_7566 y_27393
id_9206 x_45757 y_71856
id_9207 x_35612 y_13612
id_9208 x_58771 y_38352
id_9209 x_60466 y_2078
id_9210 x_7996 y_35314
id_9211 x_34854 y_55281
id_9212 x_42847 y_63908
id_9213 x_51058 y_12162
id_9214 x_2611 y_24745
id_9215 x_57183 y_15639
id_9216 x_99750 y_60028
id_9217 x_1398 y_86872
id_9218 x_45098 y_97745
id_9219 x_23469 y_19594
id_9220 x_73805 y_43954
id_9221 x_11420 y_64063
id_9222 x_80917 y_79462
id_9223 x_67852 y_19465
id_9224 x_3741 y_30574
id_9225 x_85191 y_56076
id_9226 x_94478 y_111
id_9227 x_12097 y_44027
id_9228 x_11074 y_64490
id_9229 x_4244 y_74243
id_9230 x_16857 y_65452
id_9231 x_91904 y_18891
id_9232 x_20224 y_50877
id_9233 x_63994 y_93682
id_9234 x_4516 y_48128
id_9235 x_63694 y_52370
id_9236 x_95158 y_85521
id_9237 x_14272 y_65025
id_9238 x_86294 y_12741
id_9239 x_45388 y_5974
id_9240 x_2293 y_9415
id_9241 x_69979 y_4708
id_9242 x_929 y_12572
id_9243 x_69687 y_93669
id_9244 x_34450 y_38318
id_9245 x_82873 y_20482
id_9246 x_72379 y_20830
id_9247 x_53379 y_79039
id_9248 x_55611 y_42660
id_9249 x_90521 y_53770
id_9250 x_95205 y_84309
id_9251 x_11181 y_64502
id_9252 x_51252 y_78191
id_9253 x_83413 y_45517
id_9254 x_27294 y_12365
id_9255 x_67634 y_91705
id_9256 x_94006 y_92748
id_9257 x_56262 y_57177
id_9258 x_12165 y_39089
id_9259 x_45563 y_97258
id_9260 x_59443 y_59553
id_9261 x_34513 y_3468
id_9262 x_78144 y_21566
id_9263 x_34634 y_92927
id_9264 x_51704 y_12413
id_9265 x_92061 y_78544
id_9266 x_86669 y_62118
id_9267 x_68490 y_64441
id_9268 x_23784 y_83229
id_9269 x_1203 y_82223
id_9270 x_26978 y_67422
id_9271 x_64024 y_8052
id_9272 x_2203 y_67188
id_9273 x_80845 y_77908
id_9274 x_79467 y_82381
id_9275 x_1269 y_48981
id_9276 x_50858 y_66044
id_9277 x_33960 y_38850
id_9278 x_94963 y_61657
id_9279 x_47438 y_10897
id_9280 x_33791 y_84869
id_9281 x_90343 y_64375
id_9282 x_62189 y_66739
id_9283 x_53630 y_30570
id_9284 x_61665 y_82669
id_9285 x_95641 y_72747
id_9286 x_60688 y_1453
id_9287 x_77711 y_36834
id_9288 x_31700 y_2250
id_9289 x_12714 y_2270
id_9290 x_21466 y_23788
id_9291 x_11889 y_38004
id_9292 x_95839 y_29736
id_9293 x_26305 y_77305
id_9294 x_42618 y_96945
id_9295 x_18496 y_86893
id_9296 x_16905 y_59116
id_9297 x_67065 y_20813
id_9298 x_32210 y_67486
id_9299 x_2499 y_17551
id_9300 x_97523 y_62221
id_9301 x_95927 y_20087
id_9302 x_75680 y_83483
id_9303 x_74252 y_72889
id_9304 x_91562 y_89511
id_9305 x_14858 y_77300
id_9306 x_50017 y_90548
id_9307 x_80996 y_67322
id_9308 x_32872 y_52083
id_9309 x_94999 y_1519
id_9310 x_31994 y_68651
id_9311 x_10640 y_53552
id_9312 x_41081 y_60261
id_9313 x_38210 y_23811
id_9314 x_72718 y_97596
id_9315 x_96328 y_87671
id_9316 x_89205 y_19184
id_9317 x_13029 y_42105
id_9318 x_35749 y_64061
id_9319 x_75301 y_11680
id_9320 x_42854 y_6771
id_9321 x_31081 y_27424
id_9322 x_21077 y_48088
id_9323 x_80588 y_97602
id_9324 x_5791 y_84457
id_9325 x_54921 y_48150
id_9326 x_22206 y_51909
id_9327 x_69023 y_22307
id_9328 x_31607 y_16086
id_9329 x_53358 y_93950
id_9330 x_88615 y_59007
id_9331 x_14120 y_67194
id_9332 x_86282 y_95356
id_9333 x_45254 y_6003
id_9334 x_90861 y_36294
id_9335 x_17304 y_61883
id_9336 x_71401 y_7211
id_9337 x_97822 y_45181
id_9338 x_10590 y_17309
id_9339 x_16032 y_16039
id_9340 x_42781 y_73558
id_9341 x_70444 y_54810
id_9342 x_2728 y_29306
id_9343 x_92304 y_8479
id_9344 x_84278 y_58709
id_9345 x_20010 y_99657
id_9346 x_2104 y_52149
id_9347 x_10090 y_27704
id_9348 x_21553 y_34941
id_9349 x_8807 y_87791
id_9350 x_71780 y_21880
id_9351 x_35185 y_82993
id_9352 x_85536 y_33553
id_9353 x_80969 y_6945
id_9354 x_15360 y_16865
id_9355 x_16005 y_30197
id_9356 x_60380 y_31823
id_9357 x_98501 y_32029
id_9358 x_521 y_89411
id_9359 x_28845 y_81382
id_9360 x_75655 y_51249
id_9361 x_52897 y_85434
id_9362 x_66060 y_30727
id_9363 x_16111 y_92456
id_9364 x_27550 y_67464
id_9365 x_93365 y_56767
id_9366 x_9700 y_82143
id_9367 x_71041 y_47913
id_9368 x_38856 y_57223
id_9369 x_37676 y_13649
id_9370 x_78934 y_30457
id_9371 x_47434 y_86856
id_9372 x_92489 y_32839
id_9373 x_56650 y_60235
id_9374 x_12166 y_50314
id_9375 x_97901 y_39415
id_9376 x_98311 y_39477
id_9377 x_48299 y_25076
id_9378 x_2418 y_81506
id_9379 x_69151 y_67722
id_9380 x_78038 y_15676
id_9381 x_42637 y_84980
id_9382 x_80867 y_54073
id_9383 x_7832 y_30562
id_9384 x_77977 y_42507
id_9385 x_3181 y_56505
id_9386 x_42475 y_99110
id_9387 x_55440 y_15866
id_9388 x_44367 y_31752
id_9389 x_16146 y_11721
id_9390 x_60986 y_8160
id_9391 x_35812 y_10161
id_9392 x_21091 y_28486
id_9393 x_83365 y_99892
id_9394 x_65546 y_29095
id_9395 x_63719 y_99138
id_9396 x_54525 y_28467
id_9397 x_59936 y_81711
id_9398 x_76217 y_11355
id_9399 x_28075 y_18463
id_9400 x_15286 y_35716
id_9401 x_2619 y_7729
id_9402 x_20651 y_38463
id_9403 x_28277 y_98989
id_9404 x_71642 y_10675
id_9405 x_19998 y_97623
id_9406 x_79184 y_10685
id_9407 x_67191 y_75485
id_9408 x_74363 y_84344
id_9409 x_40422 y_1936
id_9410 x_30625 y_65734
id_9411 x_29299 y_53054
id_9412 x_37761 y_38779
id_9413 x_38739 y_52942
id_9414 x_95998 y_50408
id_9415 x_97530 y_50348
id_9416 x_26696 y_79342
id_9417 x_87842 y_36264
id_9418 x_2502 y_81055
id_9419 x_87274 y_63748
id_9420 x_84313 y_49101
id_9421 x_26047 y_39886
id_9422 x_14961 y_55750
id_9423 x_1120 y_21632
id_9424 x_60274 y_60757
id_9425 x_56301 y_62219
id_9426 x_7028 y_6079
id_9427 x_32801 y_22879
id_9428 x_24242 y_46509
id_9429 x_18260 y_85828
id_9430 x_69401 y_1420
id_9431 x_73896 y_78749
id_9432 x_74399 y_51221
id_9433 x_99234 y_48498
id_9434 x_77328 y_43606
id_9435 x_1779 y_2277
id_9436 x_75753 y_19312
id_9437 x_75020 y_68244
id_9438 x_64656 y_14877
id_9439 x_52339 y_14325
id_9440 x_88002 y_50730
id_9441 x_96642 y_3939
id_9442 x_76700 y_66987
id_9443 x_5994 y_60433
id_9444 x_67717 y_26425
id_9445 x_64013 y_58172
id_9446 x_99191 y_64379
id_9447 x_40502 y_57602
id_9448 x_54621 y_28691
id_9449 x_52527 y_53993
id_9450 x_85564 y_19304
id_9451 x_29094 y_15164
id_9452 x_76711 y_6790
id_9453 x_83607 y_42187
id_9454 x_29865 y_81783
id_9455 x_87436 y_98860
id_9456 x_34008 y_63225
id_9457 x_55222 y_20703
id_9458 x_57536 y_72300
id_9459 x_97952 y_32287
id_9460 x_45692 y_61074
id_9461 x_73378 y_72895
id_9462 x_31332 y_70116
id_9463 x_64996 y_54842
id_9464 x_70378 y_77752
id_9465 x_50616 y_56205
id_9466 x_94659 y_95091
id_9467 x_79424 y_80305
id_9468 x_34321 y_55624
id_9469 x_62522 y_97936
id_9470 x_99579 y_45916
id_9471 x_96044 y_25207
id_9472 x_27297 y_24823
id_9473 x_78262 y_79745
id_9474 x_91759 y_82631
id_9475 x_52494 y_1118
id_9476 x_50927 y_98692
id_9477 x_6168 y_17511
id_9478 x_49619 y_66332
id_9479 x_83040 y_89997
id_9480 x_29222 y_67230
id_9481 x_20380 y_68206
id_9482 x_99956 y_93949
id_9483 x_5814 y_46745
id_9484 x_16103 y_38925
id_9485 x_59569 y_20416
id_9486 x_57305 y_90992
id_9487 x_87025 y_98108
id_9488 x_59665 y_6381
id_9489 x_13749 y_50155
id_9490 x_59301 y_50150
id_9491 x_10627 y_32055
id_9492 x_7951 y_36117
id_9493 x_40196 y_48599
id_9494 x_95305 y_28638
id_9495 x_6995 y_96792
id_9496 x_66006 y_7933
id_9497 x_74493 y_53405
id_9498 x_50570 y_42181
id_9499 x_19091 y_53530
id_9500 x_38966 y_54233
id_9501 x_27712 y_40228
id_9502 x_13200 y_18526
id_9503 x_9665 y_52168
id_9504 x_20954 y_74698
id_9505 x_85751 y_56095
id_9506 x_16181 y_98367
id_9507 x_37985 y_24024
id_9508 x_14556 y_26693
id_9509 x_51843 y_1275
id_9510 x_11733 y_96589
id_9511 x_59622 y_10744
id_9512 x_90629 y_16812
id_9513 x_98245 y_91276
id_9514 x_268 y_61702
id_9515 x_27807 y_73554
id_9516 x_23212 y_43927
id_9517 x_18138 y_55620
id_9518 x_61197 y_96370
id_9519 x_99868 y_51963
id_9520 x_59308 y_69169
id_9521 x_93733 y_55028
id_9522 x_57882 y_26919
id_9523 x_77270 y_66096
id_9524 x_8306 y_13188
id_9525 x_21619 y_23664
id_9526 x_13961 y_34718
id_9527 x_32763 y_81759
id_9528 x_60793 y_6122
id_9529 x_61355 y_68076
id_9530 x_83345 y_87318
id_9531 x_3177 y_82404
id_9532 x_71543 y_40637
id_9533 x_98324 y_79464
id_9534 x_61137 y_32249
id_9535 x_51343 y_17129
id_9536 x_66429 y_3448
id_9537 x_36871 y_40936
id_9538 x_7734 y_41357
id_9539 x_25697 y_18839
id_9540 x_58041 y_85696
id_9541 x_64735 y_36376
id_9542 x_83392 y_18574
id_9543 x_71042 y_11728
id_9544 x_79759 y_97583
id_9545 x_54788 y_92568
id_9546 x_15509 y_9016
id_9547 x_69024 y_52214
id_9548 x_73061 y_37654
id_9549 x_95105 y_11224
id_9550 x_45894 y_72293
id_9551 x_11798 y_72464
id_9552 x_87823 y_92111
id_9553 x_63375 y_72547
id_9554 x_30288 y_7924
